Time [s],Channel,Value
0.009410984000000,1,38215424
0.009421224000000,2,38215424
0.009431464000000,1,38947072
0.009441704000000,2,38947072
0.009451944000000,1,39678464
0.009462184000000,2,39678464
0.009472424000000,1,40410112
0.009482664000000,2,40410112
0.009492904000000,1,41141760
0.009503144000000,2,41141760
0.009513384000000,1,41873152
0.009523624000000,2,41873152
0.009533864000000,1,42604800
0.009544104000000,2,42604800
0.009554344000000,1,43336192
0.009564584000000,2,43336192
0.009574824000000,1,44067840
0.009585064000000,2,44067840
0.009595304000000,1,44799488
0.009605544000000,2,44799488
0.009615784000000,1,45530880
0.009626024000000,2,45530880
0.009636264000000,1,46262528
0.009646504000000,2,46262528
0.009656744000000,1,46993920
0.009666984000000,2,46993920
0.009677224000000,1,47725568
0.009687464000000,2,47725568
0.009697704000000,1,48457216
0.009707944000000,2,48457216
0.009718184000000,1,49188608
0.009728424000000,2,49188608
0.009738664000000,1,49920256
0.009748904000000,2,49920256
0.009759144000000,1,50651648
0.009769384000000,2,50651648
0.009779624000000,1,51383296
0.009789864000000,2,51383296
0.009800104000000,1,52114688
0.009810344000000,2,52114688
0.009820584000000,1,52846336
0.009830824000000,2,52846336
0.009841064000000,1,53577984
0.009851304000000,2,53577984
0.009861544000000,1,54309376
0.009871784000000,2,54309376
0.009882024000000,1,55041024
0.009892268000000,2,55041024
0.009902508000000,1,55772416
0.009912748000000,2,55772416
0.009922988000000,1,56504064
0.009933228000000,2,56504064
0.009943468000000,1,57235712
0.009953708000000,2,57235712
0.009963948000000,1,57967104
0.009974188000000,2,57967104
0.009984428000000,1,58698752
0.009994668000000,2,58698752
0.010004908000000,1,59430144
0.010015148000000,2,59430144
0.010025388000000,1,60161792
0.010035628000000,2,60161792
0.010045868000000,1,60893440
0.010056108000000,2,60893440
0.010066348000000,1,61624832
0.010076588000000,2,61624832
0.010086828000000,1,62356480
0.010097068000000,2,62356480
0.010107308000000,1,63087872
0.010117548000000,2,63087872
0.010127788000000,1,63819520
0.010138028000000,2,63819520
0.010148268000000,1,64551168
0.010158508000000,2,64551168
0.010168748000000,1,65282560
0.010178988000000,2,65282560
0.010189228000000,1,66014208
0.010199468000000,2,66014208
