Time [s],Channel,Value
0.006206016000000,2,-14998016
0.006216256000000,1,-15344896
0.006226496000000,2,-15314176
0.006236736000000,1,-15623936
0.006246976000000,2,-15616768
0.006257216000000,1,-15918336
0.006267456000000,2,-15907072
0.006277696000000,1,-16315136
0.006287936000000,2,-16308992
0.006298176000000,1,-16586496
0.006308416000000,2,-16540160
0.006318656000000,1,-16935680
0.006328896000000,2,-16940032
0.006339136000000,1,-17208320
0.006349376000000,2,-17248256
0.006359616000000,1,-17496320
0.006369856000000,2,-17448192
0.006380096000000,1,-17808384
0.006390336000000,2,-17821184
0.006400576000000,1,-18072064
0.006410816000000,2,-18137856
0.006421056000000,1,-18434560
0.006431296000000,2,-18513664
0.006441536000000,1,-18788352
0.006451776000000,2,-18818048
0.006462016000000,1,-19155968
0.006472256000000,2,-19081216
0.006482496000000,1,-19359744
0.006492736000000,2,-19405312
0.006502976000000,1,-19713024
0.006513216000000,2,-19640832
0.006523456000000,1,-19992320
0.006533696000000,2,-20019712
0.006543936000000,1,-20217088
0.006554176000000,2,-20346112
0.006564416000000,1,-20668416
0.006574656000000,2,-20648448
0.006584896000000,1,-20977152
0.006595136000000,2,-21024256
0.006605376000000,1,-21198080
0.006615616000000,2,-21232896
0.006625856000000,1,-21515520
0.006636096000000,2,-21615872
0.006646336000000,1,-21884672
0.006656576000000,2,-21860096
0.006666816000000,1,-22119168
0.006677056000000,2,-22114560
0.006687296000000,1,-22440960
0.006697536000000,2,-22400000
0.006707776000000,1,-22621952
0.006718016000000,2,-22652160
0.006728256000000,1,-22970112
0.006738496000000,2,-23048192
0.006748736000000,1,-23364608
0.006758976000000,2,-23241728
0.006769216000000,1,-23653632
0.006779456000000,2,-23602944
0.006789696000000,1,-24009216
0.006799936000000,2,-23990016
0.006810176000000,1,-24252416
0.006820416000000,2,-24286976
0.006830656000000,1,-24496384
0.006840896000000,2,-24669440
0.006851136000000,1,-24789504
0.006861376000000,2,-24923904
0.006871616000000,1,-25267968
0.006881856000000,2,-25250048
0.006892096000000,1,-25458944
0.006902336000000,2,-25455360
0.006912576000000,1,-25829120
0.006922816000000,2,-25871360
0.006933056000000,1,-26032384
0.006943296000000,2,-26094080
0.006953536000000,1,-26332416
0.006963776000000,2,-26333440
0.006974016000000,1,-26659584
0.006984256000000,2,-26633728
0.006994496000000,1,-26834688
0.007004736000000,2,-26905856
0.007014976000000,1,-27204864
0.007025216000000,2,-27266816
0.007035456000000,1,-27439616
0.007045696000000,2,-27530240
0.007055936000000,1,-27789824
0.007066176000000,2,-27812096
0.007076416000000,1,-28037120
0.007086656000000,2,-28128256
0.007096896000000,1,-28340736
0.007107136000000,2,-28517120
0.007117376000000,1,-28697088
